epoch,addr,purpose,date,amount,Expiration,AvailableAt
452,226efff56376642abcea869757e787dbe8916c694dc8ea69be81d4d3,SP reward for iBTC,2023-11-27,6940,29-02-2024 21:45,01-12-2023 23:00
452,627af63a775267b8a3f8fbed2a0f823e5e99d679522adec252f2c8ff,SP reward for iBTC,2023-11-27,94614,29-02-2024 21:45,01-12-2023 23:00
452,78278bcb9c677979118fb293f6b2ea731711d27c4c00a6c6477081c8,SP reward for iBTC,2023-11-27,59687,29-02-2024 21:45,01-12-2023 23:00
452,611dd956af4745b49b478a9fec15b7ba57c9ddaa111c15a08fc3b407,SP reward for iBTC,2023-11-27,12096,29-02-2024 21:45,01-12-2023 23:00
452,4d67cf44cabdb0209f5388ca682dca8d148480adcefe63448f413ba3,SP reward for iBTC,2023-11-27,129927,29-02-2024 21:45,01-12-2023 23:00
452,e31737eff954647c3cfb076fc5ec72a889d3d7b27a875fdf2fd1b379,SP reward for iBTC,2023-11-27,7,29-02-2024 21:45,01-12-2023 23:00
452,fc5543c66855df3872fc1c6bedbd95bb592feb158a7656d0964358b1,SP reward for iBTC,2023-11-27,65506,29-02-2024 21:45,01-12-2023 23:00
452,476b50ba222061304df4ef1e7da2a370fc1a452f4100e862d5555269,SP reward for iBTC,2023-11-27,80027,29-02-2024 21:45,01-12-2023 23:00
452,7502c5c924fda27047c2cdff8e5a3ebf823c8427387b674b12b0203d,SP reward for iBTC,2023-11-27,7,29-02-2024 21:45,01-12-2023 23:00
452,7c287d80b89068e3f0e5ad9cdcfccd67e264e10c7bac1f1c50b4b4ce,SP reward for iBTC,2023-11-27,64814,29-02-2024 21:45,01-12-2023 23:00
452,4e1b5e33ca40177148b9a59b602070a93d08c6d28769fa954879cc34,SP reward for iBTC,2023-11-27,4260,29-02-2024 21:45,01-12-2023 23:00
452,e0f3e44d96ee509d6ab6e2da8f461254ca01f70093af4449dc4872f7,SP reward for iBTC,2023-11-27,350,29-02-2024 21:45,01-12-2023 23:00
452,17847aaa1e8f5041d5591347a6337e9992eb0f565f725cf43191558a,SP reward for iBTC,2023-11-27,590393,29-02-2024 21:45,01-12-2023 23:00
452,bd0f8a958763197ef563ab8d4d85fc21fee6f7b894d6c7c8d82db00c,SP reward for iBTC,2023-11-27,561,29-02-2024 21:45,01-12-2023 23:00
