,Period,Address,Purpose,Date,Amount,Expiration,AvailableAt
6276,453,5f72d303494a69c373f7274fdda564ac7701ce6a2aead2bbcf5922c7,SP reward for iUSD,2023-12-04,320706,2024-03-05 21:45,2023-12-06 23:00
6277,453,4c80764f5b682045f12a83303d017d4dbe90f09f76b2108a5c44ae54,SP reward for iUSD,2023-12-04,2487,2024-03-05 21:45,2023-12-06 23:00
6278,453,3264b50776f1384d46195e028a333fa715897338efed324854bfbd3f,SP reward for iUSD,2023-12-04,148069,2024-03-05 21:45,2023-12-06 23:00
6279,453,7cd8f3d5d95127141e5843ab2818de72f85efb9e7b8a1cf847e794c4,SP reward for iUSD,2023-12-04,197923,2024-03-05 21:45,2023-12-06 23:00
6280,453,b47ead9c1c659d7d927c23212bd62d475f71d986236aafe16bde23ee,SP reward for iUSD,2023-12-04,33383,2024-03-05 21:45,2023-12-06 23:00
6281,453,e388024f70a31b9841cda41c8ae43867bce9bae07d348f222edc6081,SP reward for iUSD,2023-12-04,1149593,2024-03-05 21:45,2023-12-06 23:00
6282,453,8c516966b25c9f4da8ad8fc78ec351c17ddeeb5500c875c73373d2b0,SP reward for iUSD,2023-12-04,464860,2024-03-05 21:45,2023-12-06 23:00
6283,453,78b355ef81f783f5efe26565142565159adb6d0fe2ff17631c37540c,SP reward for iUSD,2023-12-04,191666,2024-03-05 21:45,2023-12-06 23:00
6284,453,f04e3a2f427f303624958a861d18f657e307e65da73922e8d823d573,SP reward for iUSD,2023-12-04,116374,2024-03-05 21:45,2023-12-06 23:00
6285,453,58acdc666be0607f37ef7af4e459bff0d7e376987c21ef77e8e31f6d,SP reward for iUSD,2023-12-04,357632,2024-03-05 21:45,2023-12-06 23:00
6286,453,6c3942ed244be5b4dbb74591d7ea4e7c1aec07ed88ef81b678cac0d9,SP reward for iUSD,2023-12-04,133566,2024-03-05 21:45,2023-12-06 23:00
6287,453,8dc87d03f862104a9117247e414f007ea8167226f52de0eed6ccdbfc,SP reward for iUSD,2023-12-04,61396,2024-03-05 21:45,2023-12-06 23:00
6288,453,8c1ddac13237e90ddf09d9a1884ad85b2265ff7930c6848c57750f2f,SP reward for iUSD,2023-12-04,48811,2024-03-05 21:45,2023-12-06 23:00
6289,453,068b88b583d096b7510025c66ad3f058264e3d5ee0c5c45b1f057c35,SP reward for iUSD,2023-12-04,287102,2024-03-05 21:45,2023-12-06 23:00
6290,453,15463608644619930e85359a450203791e94e59274cdd04115529ca1,SP reward for iUSD,2023-12-04,729609,2024-03-05 21:45,2023-12-06 23:00
6291,453,c8af7ec346eb1242adaeebd3ad327b140d37d084dc75a3e026ce4b39,SP reward for iUSD,2023-12-04,164,2024-03-05 21:45,2023-12-06 23:00
6292,453,af350112892e7a6b63800ac394548afe1112c24355369c587acc65f3,SP reward for iUSD,2023-12-04,22252,2024-03-05 21:45,2023-12-06 23:00
6293,453,4750f11bfb01058aa9c23221fd1004983f030f08a7fb24d73a6cb2c8,SP reward for iUSD,2023-12-04,1073453,2024-03-05 21:45,2023-12-06 23:00
6294,453,33077859854a4c4a6ee59151162d9ad87f180123bf154fd9e8518156,SP reward for iUSD,2023-12-04,8513,2024-03-05 21:45,2023-12-06 23:00
6295,453,ac50c97a84362198cd8fde5a960e06f04f3599bc381042bdef7504c4,SP reward for iUSD,2023-12-04,1843,2024-03-05 21:45,2023-12-06 23:00
6296,453,a599571d436d6d4796f955247b1e358fa4275e063273d81dc5845a47,SP reward for iUSD,2023-12-04,269,2024-03-05 21:45,2023-12-06 23:00
6297,453,ca79ad389e53d6d78f64b08613237df256252d328a6adf8cd3fddaad,SP reward for iUSD,2023-12-04,1073654,2024-03-05 21:45,2023-12-06 23:00
6298,453,58752f54a31c2eac27269cda36bf0091016a21b4bf6f65f678eb4e3a,SP reward for iUSD,2023-12-04,156648,2024-03-05 21:45,2023-12-06 23:00
6299,453,608f930532a4a0d7f8798afb5c94173215d6ce24c855dbce74e7c5df,SP reward for iUSD,2023-12-04,666560,2024-03-05 21:45,2023-12-06 23:00
6300,453,bee0a1dd013242217879e8ef07ef28d22dad8ef7022d14f2353109d2,SP reward for iUSD,2023-12-04,2251469,2024-03-05 21:45,2023-12-06 23:00
6301,453,509cba9202668605404e5c6a39d0af1f1522fe41d2e679ce8e394469,SP reward for iUSD,2023-12-04,236936,2024-03-05 21:45,2023-12-06 23:00
6302,453,f549c4dfa45a19b8a0ac22a24f491e30cba260e71eb526031e21b7c2,SP reward for iUSD,2023-12-04,204080,2024-03-05 21:45,2023-12-06 23:00
6303,453,528da4b6583c62d21bcd195ae559e3e2a24d9a82bee8fe87049ee12b,SP reward for iUSD,2023-12-04,714,2024-03-05 21:45,2023-12-06 23:00
6304,453,3763f45c7d35bfe90ca08bf7715f3bb84347e80cb3ed92ee67367b1e,SP reward for iUSD,2023-12-04,696724,2024-03-05 21:45,2023-12-06 23:00
6305,453,2b4aa51896041c905eac490447f886afe8eb67f3b05b1000ce976cb8,SP reward for iUSD,2023-12-04,16631,2024-03-05 21:45,2023-12-06 23:00
6306,453,94383c0e1505b2041179e4c62e9de5178cd95e9c4884a5a369e4bfdd,SP reward for iUSD,2023-12-04,6084392,2024-03-05 21:45,2023-12-06 23:00
6307,453,fd0172cfb6d4f7289491b5316afb91c0f416ce5ca33fc39727bd691c,SP reward for iUSD,2023-12-04,2267,2024-03-05 21:45,2023-12-06 23:00
6308,453,6dc8489d983500d3c50976b4a89ed86174884bf6f1669c86578104a8,SP reward for iUSD,2023-12-04,112887,2024-03-05 21:45,2023-12-06 23:00
6309,453,e9a40ddf87b256fb83249091f274bf94b94f0abadc1004e5ac90c47c,SP reward for iUSD,2023-12-04,17848,2024-03-05 21:45,2023-12-06 23:00
6310,453,d23af189dfd9dca942127a0859d3f9067f14a39da809165eea25ceea,SP reward for iUSD,2023-12-04,2458945,2024-03-05 21:45,2023-12-06 23:00
6311,453,91961373c20810967a8803589c7f8b8e519d8fe179ee4c90dce47af1,SP reward for iUSD,2023-12-04,1647419,2024-03-05 21:45,2023-12-06 23:00
6312,453,815168a6c0d3a19e2ad65b6fa02e16a542991ec447b6bc7cad765df3,SP reward for iUSD,2023-12-04,132072,2024-03-05 21:45,2023-12-06 23:00
6313,453,7443fff25d519ebfa4e8783e4180f6b2d7ca64d76b3a3c783694d487,SP reward for iUSD,2023-12-04,54137,2024-03-05 21:45,2023-12-06 23:00
6314,453,d00c92d92560223d54d47e2332b1937f37e48f8faf44d2735e119b40,SP reward for iUSD,2023-12-04,191495,2024-03-05 21:45,2023-12-06 23:00
6315,453,13b074156634e2289f02e34616d97b9aad91069a43173660645f4f04,SP reward for iUSD,2023-12-04,89265,2024-03-05 21:45,2023-12-06 23:00
6316,453,cda0141ed9eedd491c294cf9e57b08aed8604c91efc11353b4f630ce,SP reward for iUSD,2023-12-04,63310,2024-03-05 21:45,2023-12-06 23:00
6317,453,fd79020d34bdd47dbdfbc9bd9b330d43a0ab87be0e6f96a7328591d0,SP reward for iUSD,2023-12-04,1256556,2024-03-05 21:45,2023-12-06 23:00
6318,453,bc12846dfe29fb17207d6e11b98fdda7201679227d46d744de5574e8,SP reward for iUSD,2023-12-04,95079,2024-03-05 21:45,2023-12-06 23:00
6319,453,b86d5dffbc00894203fdf272c003fee91969d85b806859edc242b34a,SP reward for iUSD,2023-12-04,29695,2024-03-05 21:45,2023-12-06 23:00
6320,453,cb84e933e4bf451b4ecdaa004a45b43622893fe0fa0ee3249faacabd,SP reward for iUSD,2023-12-04,0,2024-03-05 21:45,2023-12-06 23:00
6321,453,b743ce7aef466aecfdc2b6ee5779b83c5b97a64807880ee8e668e685,SP reward for iUSD,2023-12-04,35332,2024-03-05 21:45,2023-12-06 23:00
6322,453,e67cc70986bb4859cda7576c229bb9ae82e41ff0f203f5bb52741364,SP reward for iUSD,2023-12-04,299,2024-03-05 21:45,2023-12-06 23:00
6323,453,94b544b36d242aecf2649579a989e97018d5f0003e983e50a0dc2994,SP reward for iUSD,2023-12-04,179,2024-03-05 21:45,2023-12-06 23:00
6324,453,fd8b12e5733ab14abac15c45c5640e9b8a8dd42c7da181e367d5a210,SP reward for iUSD,2023-12-04,232263,2024-03-05 21:45,2023-12-06 23:00
6325,453,c34d616379d40700a79231d2b2464a52075e69ee69e28c2126f568cc,SP reward for iUSD,2023-12-04,178531,2024-03-05 21:45,2023-12-06 23:00
6326,453,19d658a66ade2490eb226787b092e18c7c318e75412baeaed35e8746,SP reward for iUSD,2023-12-04,7139,2024-03-05 21:45,2023-12-06 23:00
6327,453,f94f3a43cb63e533445462c97e7234f2ea625b1927446f5b9ae7687e,SP reward for iUSD,2023-12-04,1833427,2024-03-05 21:45,2023-12-06 23:00
6328,453,1c348c0ee2a2c36691e877a0058da0def13243399ab568db8db5825c,SP reward for iUSD,2023-12-04,44443,2024-03-05 21:45,2023-12-06 23:00
6329,453,2e36826d65aabaeb8de141a240ba66e04b5b95764abb00acbe9462f6,SP reward for iUSD,2023-12-04,1349597,2024-03-05 21:45,2023-12-06 23:00
6330,453,bd96fe20f8f49764a9bf949244b85abf65f8e99cd523619b535e4b96,SP reward for iUSD,2023-12-04,1619503,2024-03-05 21:45,2023-12-06 23:00
6331,453,dff8318caad3ee7fd9dac41d3f99acbc861fdff4cc0cd8f915416054,SP reward for iUSD,2023-12-04,17863,2024-03-05 21:45,2023-12-06 23:00
6332,453,02847e2d52b2bb68326a4d8c20cf22758d8d66a8098b464fb05e388e,SP reward for iUSD,2023-12-04,330050,2024-03-05 21:45,2023-12-06 23:00
6333,453,94dd9ef56f37110e5c80250cdd47301e9592be3378200b75222a9708,SP reward for iUSD,2023-12-04,12369,2024-03-05 21:45,2023-12-06 23:00
6334,453,b178ffc093995ed4f92326da8cbbae25832bd1c723b4897435ae3ee3,SP reward for iUSD,2023-12-04,36516,2024-03-05 21:45,2023-12-06 23:00
6335,453,9cdf11e9f7832510865cf609be23fce37c331324a087d334801d435d,SP reward for iUSD,2023-12-04,116839,2024-03-05 21:45,2023-12-06 23:00
6336,453,1434b0f9b0d42bdfe065dfbde6089def626c28128e2b25234b8409db,SP reward for iUSD,2023-12-04,83377,2024-03-05 21:45,2023-12-06 23:00
6337,453,426dc9a8ffd26f37ef26cc1e2619df3223ecc9718d8d57801efc5ddc,SP reward for iUSD,2023-12-04,88718,2024-03-05 21:45,2023-12-06 23:00
6338,453,cb54cfadf73e05aff09561a2fb16e0799fbe9f03b0c4d83b61fa9b4f,SP reward for iUSD,2023-12-04,2128834,2024-03-05 21:45,2023-12-06 23:00
6339,453,fc3f98ae5a3b654f6d89eebba84dede2c2ebe58d58ed3d59984dfef4,SP reward for iUSD,2023-12-04,16,2024-03-05 21:45,2023-12-06 23:00
6340,453,c58412ace7e7385416ae2071a6734d8937b9feb1ade4717b9ec0366b,SP reward for iUSD,2023-12-04,2677127,2024-03-05 21:45,2023-12-06 23:00
6341,453,50b834c5a9617a6a7d88fc1087764dc7df7d8929a68412245e3ddef9,SP reward for iUSD,2023-12-04,146769,2024-03-05 21:45,2023-12-06 23:00
6342,453,97e4d04ae43b647e81b6329013697a1417c167be759ae49780568c76,SP reward for iUSD,2023-12-04,429151,2024-03-05 21:45,2023-12-06 23:00
6343,453,1ff5eb36a89f7eb410b021a685c1d9efe0dc49e680769910ba441f7a,SP reward for iUSD,2023-12-04,178475,2024-03-05 21:45,2023-12-06 23:00
6344,453,ac2046ccb667a00d612e1d217598538ff8534c61a606aa5cea610b0e,SP reward for iUSD,2023-12-04,640379,2024-03-05 21:45,2023-12-06 23:00
6345,453,3d4d56f02ddccf47cbebceccd1d5fdf9e2f8020e8fd929e08318922b,SP reward for iUSD,2023-12-04,12220442,2024-03-05 21:45,2023-12-06 23:00
6346,453,6e1beb91f97d5743780e42d9a3deeb8102c716ae69bafe5f99a26e79,SP reward for iUSD,2023-12-04,6996428,2024-03-05 21:45,2023-12-06 23:00
6347,453,356ab0d504a33050409178365d8033dfafdcb47f3c68c96db35ed1dc,SP reward for iUSD,2023-12-04,1316767,2024-03-05 21:45,2023-12-06 23:00
6348,453,24c0af03702aca77635142b03003971246b68cd205c38c495b4b39de,SP reward for iUSD,2023-12-04,122012,2024-03-05 21:45,2023-12-06 23:00
6349,453,05b8794c06e90623641bbc36252326edc2040d3f75ee94b9effbbda7,SP reward for iUSD,2023-12-04,29116,2024-03-05 21:45,2023-12-06 23:00
6350,453,b0418646136117e82f751e82489d865a6ec05301689d2ced4beecc3a,SP reward for iUSD,2023-12-04,41303,2024-03-05 21:45,2023-12-06 23:00
6351,453,bd30ea6190963a733df8cbcd7c4685011e47309ea6ac059adc61897b,SP reward for iUSD,2023-12-04,4282808,2024-03-05 21:45,2023-12-06 23:00
6352,453,cbab5a1070c1bb9df2ed2e466cdfd3fb4b1b7bd24af14e65b46ea556,SP reward for iUSD,2023-12-04,50943,2024-03-05 21:45,2023-12-06 23:00
6353,453,e59513fe36ef7f5a94ef7c7dde91d74f3d7a1e30d34fbdf00fb1ff51,SP reward for iUSD,2023-12-04,9011743,2024-03-05 21:45,2023-12-06 23:00
6354,453,7bfcb0b4a3974232c21fe4440a2befb5aff58093e9582c9d447c1e0d,SP reward for iUSD,2023-12-04,662469,2024-03-05 21:45,2023-12-06 23:00
6355,453,5cdd7f4959486306226ebcf1e43d45d7bfe2c4acd7ebafaf2c647248,SP reward for iUSD,2023-12-04,1011367,2024-03-05 21:45,2023-12-06 23:00
6356,453,a3ad69669ecee78b25f6b796d095ca691912481c72cc3ff42ee41ed1,SP reward for iUSD,2023-12-04,78571,2024-03-05 21:45,2023-12-06 23:00
6357,453,a3857f6dc9fa15ac685d02ad13824292ec40648c7af5b4fbe064c0d8,SP reward for iUSD,2023-12-04,271056,2024-03-05 21:45,2023-12-06 23:00
6358,453,c3830b9a5c243a77b2326f19f0edcbdaf25b24d271c10effc510dd1e,SP reward for iUSD,2023-12-04,359376,2024-03-05 21:45,2023-12-06 23:00
6359,453,867d0bbc161fa9b4c7fb242b55ac34e39a4c5cb3945ecee645ad2061,SP reward for iUSD,2023-12-04,1017157,2024-03-05 21:45,2023-12-06 23:00
6360,453,3ff27f47760d508cbc7e9db201e9fa0a985717f9cbfd307d429ba670,SP reward for iUSD,2023-12-04,1785087,2024-03-05 21:45,2023-12-06 23:00
6361,453,00d5a046be21b4c6c5c6c90c6f831f2b6413cf7c22bd0e0affddf169,SP reward for iUSD,2023-12-04,9272,2024-03-05 21:45,2023-12-06 23:00
6362,453,a40e609ccc120bb815930cd6ce47826e6c41aa94ec92c9f5e93ec9dd,SP reward for iUSD,2023-12-04,0,2024-03-05 21:45,2023-12-06 23:00
6363,453,d683ff7b8b7ec25d210d61d015c0aa66c0befccaa031851d067af87b,SP reward for iUSD,2023-12-04,247735,2024-03-05 21:45,2023-12-06 23:00
6364,453,8732d6ae48c07b2694e9918fcdfff84e0995b165d4615c32fc76a978,SP reward for iUSD,2023-12-04,2025358,2024-03-05 21:45,2023-12-06 23:00
6365,453,d1b647f0bd8cbc6d3120aa72c5bcddf10332dba84cad05eb3f947d29,SP reward for iUSD,2023-12-04,199947,2024-03-05 21:45,2023-12-06 23:00
6366,453,cd0715b7f5bb90f4594b1abb4e75500cf366975ecac19619814c00c9,SP reward for iUSD,2023-12-04,929139,2024-03-05 21:45,2023-12-06 23:00
6367,453,0cc3fd8d76cf6637dd2bcf040015bb20a7845bee40ac164df50254b6,SP reward for iUSD,2023-12-04,10585934,2024-03-05 21:45,2023-12-06 23:00
6368,453,1be221caa2e043e3f2ac88126788bbab75a92f69f96c4ebd85e5d3da,SP reward for iUSD,2023-12-04,4179697,2024-03-05 21:45,2023-12-06 23:00
6369,453,3068b11c69d8a302fc06eeafbf4925a5f538082cb460ee4fe572affb,SP reward for iUSD,2023-12-04,678563,2024-03-05 21:45,2023-12-06 23:00
6370,453,982897eebb4516bb2e68c969145ed6b60afd9581c5395fd8d5f41671,SP reward for iUSD,2023-12-04,1521376,2024-03-05 21:45,2023-12-06 23:00
6371,453,c1ca0e406c026b2c5bea93a87adcdb47d35ff84fa11aad36bf508bdb,SP reward for iUSD,2023-12-04,308,2024-03-05 21:45,2023-12-06 23:00
6372,453,f704a30ed24b42848a7f70f6deac1c07abb2ea48d7945f9a42e0ad57,SP reward for iUSD,2023-12-04,308,2024-03-05 21:45,2023-12-06 23:00
6373,453,d9c22f53b65de245d53960e0ebc869bcce325869e0474dbac405ce2a,SP reward for iUSD,2023-12-04,308,2024-03-05 21:45,2023-12-06 23:00
6374,453,2c1ef015c1c1f7ebd56316e4f1e06504b9c2fe0542b70c2651235b5f,SP reward for iUSD,2023-12-04,308,2024-03-05 21:45,2023-12-06 23:00
6375,453,9a59710f507351236c2d4f532897d2b8d851987b0a06a64b9c96e5e7,SP reward for iUSD,2023-12-04,183528,2024-03-05 21:45,2023-12-06 23:00
6376,453,69af353f2cb9ab695b429cff0e80203bc8e9e47548f28176e9bf99a0,SP reward for iUSD,2023-12-04,43191,2024-03-05 21:45,2023-12-06 23:00
6377,453,2387805ec55905b81396a1744734c4695abaaf620a73e88092018f58,SP reward for iUSD,2023-12-04,89664,2024-03-05 21:45,2023-12-06 23:00
6378,453,eff15a8eee7dbe991d1c3779f3bd9c07e99324872ae6cc7dadd673c4,SP reward for iUSD,2023-12-04,357224,2024-03-05 21:45,2023-12-06 23:00
6379,453,9d94c36c0ba08524969fb2fa100dce63e0eefda22b75eca8ec3e30c4,SP reward for iUSD,2023-12-04,1318848,2024-03-05 21:45,2023-12-06 23:00
6380,453,5a22248acd76b04db2a4f0804b465d7e0e6f9c13d3be980b3f7ef9e7,SP reward for iUSD,2023-12-04,43011,2024-03-05 21:45,2023-12-06 23:00
6381,453,0feb2d66680dd2c8ef55cff3f1f7a06ead08eb99572818586280704a,SP reward for iUSD,2023-12-04,53543,2024-03-05 21:45,2023-12-06 23:00
6382,453,9085a048fd190f237c52943ac271b9b78042747efb1cd553d6e54f4f,SP reward for iUSD,2023-12-04,205818,2024-03-05 21:45,2023-12-06 23:00
6383,453,8873329f3abcaeb2b1164af90d4709146106c2e5922217d7ae5c82fd,SP reward for iUSD,2023-12-04,889231,2024-03-05 21:45,2023-12-06 23:00
6384,453,7f4e2df57466c9e760df17e4bca6efade344d34aaa01e999bd585091,SP reward for iUSD,2023-12-04,214,2024-03-05 21:45,2023-12-06 23:00
6385,453,a05f633f38a2e39630741c08136382bf304be65bf5173b8de6ea8233,SP reward for iUSD,2023-12-04,141226,2024-03-05 21:45,2023-12-06 23:00
6386,453,2650b27630522d003c9542d54127d356f73714d289f491e8daff64f4,SP reward for iUSD,2023-12-04,379934,2024-03-05 21:45,2023-12-06 23:00
6387,453,0f444e0062d2fe9becc2db61d1a5d7ad41ca20a512a5a486e9e4dd5a,SP reward for iUSD,2023-12-04,103,2024-03-05 21:45,2023-12-06 23:00
6388,453,ca0f77040a2b74ee79cb3a2c8046083e364c853648d64885a75ae35e,SP reward for iUSD,2023-12-04,38230,2024-03-05 21:45,2023-12-06 23:00
6389,453,dceb6f76062e47c7f0824460a7cead1eeb4f9d450f5af0d6fb9b4b07,SP reward for iUSD,2023-12-04,558200,2024-03-05 21:45,2023-12-06 23:00
6390,453,80cd4da4e55a97f5c7f7e66de2162101e9725b2aa44aff4e6a4e1e33,SP reward for iUSD,2023-12-04,11274783,2024-03-05 21:45,2023-12-06 23:00
6391,453,d40548f127f99c554828fe5f75cc2dfa9af7bb2ab763cb47e12a825c,SP reward for iUSD,2023-12-04,7548610,2024-03-05 21:45,2023-12-06 23:00
6392,453,213a6315a3adfd1ec92b7975944a66e033cafbc8af03c734093cdaec,SP reward for iUSD,2023-12-04,16557078,2024-03-05 21:45,2023-12-06 23:00
6393,453,e4833eff5469ddeeaf0fbd065ad976676be56e8cd67c04526d51c495,SP reward for iUSD,2023-12-04,76560,2024-03-05 21:45,2023-12-06 23:00
6394,453,6a24d71337297e197a1427892b2c50f5474749fe1b7e73ade6465ab2,SP reward for iUSD,2023-12-04,325258,2024-03-05 21:45,2023-12-06 23:00
6395,453,4bdcb3d0328b899e150cbe4efeedafcb2d46cd97f56d1d1a97b8f99d,SP reward for iUSD,2023-12-04,109400,2024-03-05 21:45,2023-12-06 23:00
6396,453,7cbe29c6dca455e7df105268bca4f739bfbdae33b4c098ce7f65dedc,SP reward for iUSD,2023-12-04,1322711,2024-03-05 21:45,2023-12-06 23:00
6397,453,496632bcc28a738efb00f2ccaef3654b9fb0ba9dfaf9d359f1f71d21,SP reward for iUSD,2023-12-04,72104,2024-03-05 21:45,2023-12-06 23:00
6398,453,c7433f16ccc68259a53af788ab3d7178af7b97152636957fb2c62dc1,SP reward for iUSD,2023-12-04,271661,2024-03-05 21:45,2023-12-06 23:00
6399,453,b2cd3ac1116b5d4d2634eb51a832f9c99dd03abe51b9e05f463bde68,SP reward for iUSD,2023-12-04,196706,2024-03-05 21:45,2023-12-06 23:00
6400,453,520656bf9131c244f7925816da91de7e7b8f96b868d358641128120b,SP reward for iUSD,2023-12-04,619028,2024-03-05 21:45,2023-12-06 23:00
6401,453,b01f0c44e67df1b4b6554d0e86a6b3d2529cdabb099bb8cba9af32f9,SP reward for iUSD,2023-12-04,7742197,2024-03-05 21:45,2023-12-06 23:00
6402,453,7c5a3ffd4843cf9bb750918cb453a87e71b3b21d63b02dd45dd3ea31,SP reward for iUSD,2023-12-04,161795,2024-03-05 21:45,2023-12-06 23:00
6403,453,775ef1ace4264239a1f7713dfcf2509b35664a69ff58631d9ca7b43d,SP reward for iUSD,2023-12-04,145921,2024-03-05 21:45,2023-12-06 23:00
6404,453,4a401f6b38efdff06047655179762c26b19cc4abd5131f2758055ab6,SP reward for iUSD,2023-12-04,91152,2024-03-05 21:45,2023-12-06 23:00
6405,453,1fb1c72ebf96a6768fae696c153566f58d9e115accc56b2fb34d1e8a,SP reward for iUSD,2023-12-04,280315,2024-03-05 21:45,2023-12-06 23:00
6406,453,3350a1cb0110a5855f289a0738fdbe0c00c07cf748fd5f5cdf1aa63b,SP reward for iUSD,2023-12-04,84171,2024-03-05 21:45,2023-12-06 23:00
6407,453,24f988ff2d6c698e40546682235b29ce08d28d58610087a8b51d4f7b,SP reward for iUSD,2023-12-04,45038,2024-03-05 21:45,2023-12-06 23:00
6408,453,51ba77a69f4bd280866f41ca99f33f4d0d82db2d7bd7d854b915fc06,SP reward for iUSD,2023-12-04,692608,2024-03-05 21:45,2023-12-06 23:00
6409,453,a628ecc683d79eb6cdf0ef8d24fa8994ef5e9720bc52cb731107b7e6,SP reward for iUSD,2023-12-04,134649,2024-03-05 21:45,2023-12-06 23:00
6410,453,b1dbe8a6a01b900f86a22e0a3d4ed07fc12cae527acec206b87bd0c5,SP reward for iUSD,2023-12-04,24531,2024-03-05 21:45,2023-12-06 23:00
6411,453,ef9efef8728d54bf24063b5537757e982a21e3f83f62eef138dbcdae,SP reward for iUSD,2023-12-04,196491,2024-03-05 21:45,2023-12-06 23:00
6412,453,5a47fb7fd91588a45f746050fbe0bbed21eb9e6f76661f7d9e34ec88,SP reward for iUSD,2023-12-04,24532,2024-03-05 21:45,2023-12-06 23:00
6413,453,4159b954d23dcb90b69ee111b2db10b142ec0a65f93c6ed097a258dc,SP reward for iUSD,2023-12-04,7254943,2024-03-05 21:45,2023-12-06 23:00
6414,453,eb0382a090804495fc3003fde29059573bdb73ec2568ea91dc8c3984,SP reward for iUSD,2023-12-04,1281989,2024-03-05 21:45,2023-12-06 23:00
6415,453,85dccd823a8eda33c9f680bb5dd7c09479fae10c95732a968f39ddad,SP reward for iUSD,2023-12-04,329261,2024-03-05 21:45,2023-12-06 23:00
6416,453,9f376f894c2b994121f92765e48368c979e9c029a3f4e4ecea793e16,SP reward for iUSD,2023-12-04,15142354,2024-03-05 21:45,2023-12-06 23:00
6417,453,9bd3f69b4c63d599fdad5b151e8ea20bb61a05995cba211562730ec5,SP reward for iUSD,2023-12-04,543338,2024-03-05 21:45,2023-12-06 23:00
6418,453,451fe314c4e9a41bb5804455fb4057afc1cbf2b74cde2d3d737b3354,SP reward for iUSD,2023-12-04,72138,2024-03-05 21:45,2023-12-06 23:00
6419,453,afec6bc6188cd383cc26a050c5f7fa4ea6e1a3c8353e5861491ea853,SP reward for iUSD,2023-12-04,504694,2024-03-05 21:45,2023-12-06 23:00
6420,453,8e253a76b29eb45b7574793772261b6bcfb20df13aa0a71708db9025,SP reward for iUSD,2023-12-04,1784752,2024-03-05 21:45,2023-12-06 23:00
6421,453,f0759375e806e0212efd939c5734c9894fd1f309d3da6471e068bdde,SP reward for iUSD,2023-12-04,3730578,2024-03-05 21:45,2023-12-06 23:00
6422,453,1b0f82f268b7fe033d88c2ac02f6a179e2ea545a13cb01a3a54a599a,SP reward for iUSD,2023-12-04,53921,2024-03-05 21:45,2023-12-06 23:00
6423,453,d2ea9a7da4080401add22f56da15e04c0782243c196215658ee9da65,SP reward for iUSD,2023-12-04,2178326,2024-03-05 21:45,2023-12-06 23:00
6424,453,6362594e81cc4bf5946e14a30cf676df0db656ba14dadf367ab90167,SP reward for iUSD,2023-12-04,3116141,2024-03-05 21:45,2023-12-06 23:00
6425,453,31161a3f479812bb1b676672d89d870a9eb53209c5ac33bec960388e,SP reward for iUSD,2023-12-04,7211527,2024-03-05 21:45,2023-12-06 23:00
6426,453,3faabb3508ee0fb5a909dd6e5b73d101c7e0d69fe91f75593c8033e0,SP reward for iUSD,2023-12-04,363199,2024-03-05 21:45,2023-12-06 23:00
6427,453,b9e9da0f62e8bcc5a653b6e0508b1796d3de0c22fea13ac3931db7b3,SP reward for iUSD,2023-12-04,10885,2024-03-05 21:45,2023-12-06 23:00
6428,453,2d11701d32a1ff7f557ccbef060b94841fb25389fd02a97f9917cdb8,SP reward for iUSD,2023-12-04,4641651,2024-03-05 21:45,2023-12-06 23:00
6429,453,8959defd2f71d0ea07d08435466ec07b5257b7300ff9e02558fed9f2,SP reward for iUSD,2023-12-04,124691,2024-03-05 21:45,2023-12-06 23:00
6430,453,d171c764b68e3006a17366dbbd2b5b1d1641e584991c8524ac72458f,SP reward for iUSD,2023-12-04,977291,2024-03-05 21:45,2023-12-06 23:00
6431,453,9057a63eaa2afa9e1f67bdb5d29fd62c59c91d0c79a30e225f079aca,SP reward for iUSD,2023-12-04,3023804,2024-03-05 21:45,2023-12-06 23:00
6432,453,3974438b8c38758b0d8828e53af690b9d4db802fa363cc042c002697,SP reward for iUSD,2023-12-04,21485,2024-03-05 21:45,2023-12-06 23:00
6433,453,e30a204b11986043cac4fca3022600e309ad1bd06963affb22fcf3a5,SP reward for iUSD,2023-12-04,4295417,2024-03-05 21:45,2023-12-06 23:00
6434,453,19b46b0b16bbbc3a6f7b67ddd2a5e21dbe1b3b232a9e02109c20350f,SP reward for iUSD,2023-12-04,5934443,2024-03-05 21:45,2023-12-06 23:00
6435,453,277fd1b973fb696cd511a2382770f137bedb994b2395d476db829938,SP reward for iUSD,2023-12-04,11109156,2024-03-05 21:45,2023-12-06 23:00
6436,453,6584bcf113af500d0a3da31cf71613891b5ec591bf920e03518cd20a,SP reward for iUSD,2023-12-04,696999,2024-03-05 21:45,2023-12-06 23:00
6437,453,3afa612c1bef384caa2dfa6c02a2b90515ea5daaaaafbf63421a4288,SP reward for iUSD,2023-12-04,5527610,2024-03-05 21:45,2023-12-06 23:00
6438,453,065b03aa376bb86b5ec066afbae4cdd38007f7fd63bd885db812d0bb,SP reward for iUSD,2023-12-04,6246978,2024-03-05 21:45,2023-12-06 23:00
6439,453,ea7f8ffbdc5cac1c095c524ffdce7bcb1a53429460225074052f2db8,SP reward for iUSD,2023-12-04,10530164,2024-03-05 21:45,2023-12-06 23:00
